Dice 1, Dice 2, Dice 3, Dice 4, Dice 5, Dice 6, Dice 7
0, 1, 26, 17, 28, 4, 5
0, 1, 26, 17, 34, 24, 30
0, 1, 26, 17, 34, 24, 5
0, 1, 26, 17, 34, 31, 30
0, 1, 26, 17, 34, 31, 5
0, 1, 26, 17, 34, 11, 30
0, 1, 26, 17, 34, 11, 5
0, 1, 26, 17, 34, 4, 30
0, 1, 26, 17, 34, 4, 5
0, 1, 26, 17, 22, 24, 30
0, 1, 26, 17, 22, 24, 5
0, 1, 26, 17, 22, 31, 30
0, 1, 26, 17, 22, 31, 5
0, 1, 26, 17, 22, 11, 30
0, 1, 26, 17, 22, 11, 5
0, 1, 26, 17, 22, 4, 30
0, 1, 26, 17, 22, 4, 5
0, 1, 26, 17, 29, 24, 30
0, 1, 26, 17, 29, 24, 5
0, 1, 26, 17, 29, 31, 30
0, 1, 26, 17, 29, 31, 5
0, 1, 26, 17, 29, 11, 30
0, 1, 26, 17, 29, 11, 5
0, 1, 26, 17, 29, 4, 30
0, 1, 26, 17, 29, 4, 5
0, 1, 26, 16, 27, 24, 30
0, 1, 26, 16, 27, 24, 5
0, 1, 26, 16, 27, 31, 30
0, 1, 26, 16, 27, 31, 5
0, 1, 26, 16, 27, 11, 30
0, 1, 26, 16, 27, 11, 5
0, 1, 26, 16, 27, 4, 30
0, 1, 26, 16, 27, 4, 5
0, 1, 26, 16, 33, 24, 30
0, 1, 26, 16, 33, 24, 5
0, 1, 26, 16, 33, 31, 30
0, 1, 26, 16, 33, 31, 5
0, 1, 26, 16, 33, 11, 30
0, 1, 26, 16, 33, 11, 5
0, 1, 26, 16, 33, 4, 30
0, 1, 26, 16, 33, 4, 5
0, 1, 26, 16, 28, 24, 30
0, 1, 26, 16, 28, 24, 5
0, 1, 26, 16, 28, 31, 30
0, 1, 26, 16, 28, 31, 5
0, 1, 26, 16, 28, 11, 30
0, 1, 26, 16, 28, 11, 5
0, 1, 26, 16, 28, 4, 30
0, 1, 26, 16, 28, 4, 5
0, 1, 26, 16, 34, 24, 30
0, 1, 26, 16, 34, 24, 5
0, 1, 26, 16, 34, 31, 30
0, 1, 26, 16, 34, 31, 5
0, 1, 26, 16, 34, 11, 30
0, 1, 26, 16, 34, 11, 5
0, 1, 26, 16, 34, 4, 30
0, 1, 26, 16, 34, 4, 5
0, 1, 26, 16, 22, 24, 30
0, 1, 26, 16, 22, 24, 5
0, 1, 26, 16, 22, 31, 30
0, 1, 26, 16, 22, 31, 5
0, 1, 26, 16, 22, 11, 30
0, 1, 26, 16, 22, 11, 5
0, 1, 26, 16, 22, 4, 30
0, 1, 26, 16, 22, 4, 5
0, 1, 26, 16, 29, 24, 30
0, 1, 26, 16, 29, 24, 5
0, 1, 26, 16, 29, 31, 30
0, 1, 26, 16, 29, 31, 5
0, 1, 26, 16, 29, 11, 30
0, 1, 26, 16, 29, 11, 5
0, 1, 26, 16, 29, 4, 30
0, 1, 26, 16, 29, 4, 5
0, 1, 26, 23, 27, 24, 30
0, 1, 26, 23, 27, 24, 5
0, 1, 26, 23, 27, 31, 30
0, 1, 26, 23, 27, 31, 5
0, 1, 26, 23, 27, 11, 30
0, 1, 26, 23, 27, 11, 5
0, 1, 26, 23, 27, 4, 30
0, 1, 26, 23, 27, 4, 5
0, 1, 26, 23, 33, 24, 30
0, 1, 26, 23, 33, 24, 5
0, 1, 26, 23, 33, 31, 30
0, 1, 26, 23, 33, 31, 5
0, 1, 26, 23, 33, 11, 30
0, 1, 26, 23, 33, 11, 5
0, 1, 26, 23, 33, 4, 30
0, 1, 26, 23, 33, 4, 5
0, 1, 26, 23, 28, 24, 30
0, 1, 26, 23, 28, 24, 5
0, 1, 26, 23, 28, 31, 30
0, 1, 26, 23, 28, 31, 5
0, 1, 26, 23, 28, 11, 30
0, 1, 26, 23, 28, 11, 5
0, 1, 26, 23, 28, 4, 30
0, 1, 26, 23, 28, 4, 5
0, 1, 26, 23, 34, 24, 30
0, 1, 26, 23, 34, 24, 5
0, 1, 26, 23, 34, 31, 30
0, 1, 26, 23, 34, 31, 5
0, 1, 26, 23, 34, 11, 30
0, 1, 26, 23, 34, 11, 5
0, 1, 26, 23, 34, 4, 30
0, 1, 26, 23, 34, 4, 5
0, 1, 26, 23, 22, 24, 30
0, 1, 26, 23, 22, 24, 5
0, 1, 26, 23, 22, 31, 30
0, 1, 26, 23, 22, 31, 5
0, 1, 26, 23, 22, 11, 30
0, 1, 26, 23, 22, 11, 5
0, 1, 26, 23, 22, 4, 30
0, 1, 26, 23, 22, 4, 5
0, 1, 26, 23, 29, 24, 30
0, 1, 26, 23, 29, 24, 5
0, 1, 26, 23, 29, 31, 30
0, 1, 26, 23, 29, 31, 5
0, 1, 26, 23, 29, 11, 30
0, 1, 26, 23, 29, 11, 5
0, 1, 26, 23, 29, 4, 30
0, 1, 26, 23, 29, 4, 5
0, 1, 26, 35, 27, 24, 30
0, 1, 26, 35, 27, 24, 5
0, 1, 26, 35, 27, 31, 30
0, 1, 26, 35, 27, 31, 5
0, 1, 26, 35, 27, 11, 30
0, 1, 26, 35, 27, 11, 5
0, 1, 26, 35, 27, 4, 30
0, 1, 26, 35, 27, 4, 5
0, 1, 26, 35, 33, 24, 30
0, 1, 26, 35, 33, 24, 5
0, 1, 26, 35, 33, 31, 30
0, 1, 26, 35, 33, 31, 5
0, 1, 26, 35, 33, 11, 30
0, 1, 26, 35, 33, 11, 5
0, 1, 26, 35, 33, 4, 30
0, 1, 26, 35, 33, 4, 5
0, 1, 26, 35, 28, 24, 30
0, 1, 26, 35, 28, 24, 5
0, 1, 26, 35, 28, 31, 30
0, 1, 26, 35, 28, 31, 5
0, 1, 26, 35, 28, 11, 30
0, 1, 26, 35, 28, 11, 5
0, 1, 26, 35, 28, 4, 30
0, 1, 26, 35, 28, 4, 5
0, 1, 26, 35, 34, 24, 30
0, 1, 26, 35, 34, 24, 5
0, 1, 26, 35, 34, 31, 30
0, 1, 26, 35, 34, 31, 5
0, 1, 26, 35, 34, 11, 30
0, 1, 26, 35, 34, 11, 5
0, 1, 26, 35, 34, 4, 30
0, 1, 26, 35, 34, 4, 5
0, 1, 26, 35, 22, 24, 30
0, 1, 26, 35, 22, 24, 5
0, 1, 26, 35, 22, 31, 30
0, 1, 26, 35, 22, 31, 5
0, 1, 26, 35, 22, 11, 30
0, 1, 26, 35, 22, 11, 5
0, 1, 26, 35, 22, 4, 30
0, 1, 26, 35, 22, 4, 5
0, 1, 26, 35, 29, 24, 30
0, 1, 26, 35, 29, 24, 5
0, 1, 26, 35, 29, 31, 30
0, 1, 26, 35, 29, 31, 5
0, 1, 26, 35, 29, 11, 30
0, 1, 26, 35, 29, 11, 5
0, 1, 26, 35, 29, 4, 30
0, 1, 26, 35, 29, 4, 5
0, 1, 9, 3, 27, 24, 30
0, 1, 9, 3, 27, 24, 5
0, 1, 9, 3, 27, 31, 30
0, 1, 9, 3, 27, 31, 5
0, 1, 9, 3, 27, 11, 30
0, 1, 9, 3, 27, 11, 5
0, 1, 9, 3, 27, 4, 30
0, 1, 9, 3, 27, 4, 5
0, 1, 9, 3, 33, 24, 30
0, 1, 9, 3, 33, 24, 5
0, 1, 9, 3, 33, 31, 30
0, 1, 9, 3, 33, 31, 5
0, 1, 9, 3, 33, 11, 30
0, 1, 9, 3, 33, 11, 5
0, 1, 9, 3, 33, 4, 30
0, 1, 9, 3, 33, 4, 5
0, 1, 9, 3, 28, 24, 30
0, 1, 9, 3, 28, 24, 5
0, 1, 9, 3, 28, 31, 30
0, 1, 9, 3, 28, 31, 5
0, 1, 9, 3, 28, 11, 30
0, 1, 9, 3, 28, 11, 5
0, 1, 9, 3, 28, 4, 30
0, 1, 9, 3, 28, 4, 5
0, 1, 9, 3, 34, 24, 30
0, 1, 9, 3, 34, 24, 5
0, 1, 9, 3, 34, 31, 30
0, 1, 9, 3, 34, 31, 5
0, 1, 9, 3, 34, 11, 30
0, 1, 9, 3, 34, 11, 5
0, 1, 9, 3, 34, 4, 30
0, 1, 9, 3, 34, 4, 5
0, 1, 9, 3, 22, 24, 30
0, 1, 9, 3, 22, 24, 5
0, 1, 9, 3, 22, 31, 30
0, 1, 9, 3, 22, 31, 5
0, 1, 9, 3, 22, 11, 30
0, 1, 9, 3, 22, 11, 5
0, 1, 9, 3, 22, 4, 30
0, 1, 9, 3, 22, 4, 5
0, 1, 9, 3, 29, 24, 30
0, 1, 9, 3, 29, 24, 5
0, 1, 9, 3, 29, 31, 30
0, 1, 9, 3, 29, 31, 5
0, 1, 9, 3, 29, 11, 30
0, 1, 9, 3, 29, 11, 5
0, 1, 9, 3, 29, 4, 30
0, 1, 9, 3, 29, 4, 5
0, 1, 9, 10, 27, 24, 30
0, 1, 9, 10, 27, 24, 5
0, 1, 9, 10, 27, 31, 30
0, 1, 9, 10, 27, 31, 5
0, 1, 9, 10, 27, 11, 30
0, 1, 9, 10, 27, 11, 5
0, 1, 9, 10, 27, 4, 30
0, 1, 9, 10, 27, 4, 5
0, 1, 9, 10, 33, 24, 30
0, 1, 9, 10, 33, 24, 5
0, 1, 9, 10, 33, 31, 30
0, 1, 9, 10, 33, 31, 5
0, 1, 9, 10, 33, 11, 30
0, 1, 9, 10, 33, 11, 5
0, 1, 9, 10, 33, 4, 30
0, 1, 9, 10, 33, 4, 5
0, 1, 9, 10, 28, 24, 30
0, 1, 9, 10, 28, 24, 5
0, 1, 9, 10, 28, 31, 30
0, 1, 9, 10, 28, 31, 5
0, 1, 9, 10, 28, 11, 30
0, 1, 9, 10, 28, 11, 5
0, 1, 9, 10, 28, 4, 30
0, 1, 9, 10, 28, 4, 5
0, 1, 9, 10, 34, 24, 30
0, 1, 9, 10, 34, 24, 5
0, 1, 9, 10, 34, 31, 30
0, 1, 9, 10, 34, 31, 5
0, 1, 9, 10, 34, 11, 30
0, 1, 9, 10, 34, 11, 5
0, 1, 9, 10, 34, 4, 30
0, 1, 9, 10, 34, 4, 5
0, 1, 9, 10, 22, 24, 30
0, 1, 9, 10, 22, 24, 5
0, 1, 9, 10, 22, 31, 30
0, 1, 9, 10, 22, 31, 5
0, 1, 9, 10, 22, 11, 30
0, 1, 9, 10, 22, 11, 5
0, 1, 9, 10, 22, 4, 30
0, 1, 9, 10, 22, 4, 5
0, 1, 9, 10, 29, 24, 30
0, 1, 9, 10, 29, 24, 5
0, 1, 9, 10, 29, 31, 30
0, 1, 9, 10, 29, 31, 5
0, 1, 9, 10, 29, 11, 30
0, 1, 9, 10, 29, 11, 5
0, 1, 9, 10, 29, 4, 30
0, 1, 9, 10, 29, 4, 5
0, 1, 9, 17, 27, 24, 30
0, 1, 9, 17, 27, 24, 5
0, 1, 9, 17, 27, 31, 30
0, 1, 9, 17, 27, 31, 5
0, 1, 9, 17, 27, 11, 30
0, 1, 9, 17, 27, 11, 5
0, 1, 9, 17, 27, 4, 30
0, 1, 9, 17, 27, 4, 5
0, 1, 9, 17, 33, 24, 30
0, 1, 9, 17, 33, 24, 5
0, 1, 9, 17, 33, 31, 30
0, 1, 9, 17, 33, 31, 5
0, 1, 9, 17, 33, 11, 30
0, 1, 9, 17, 33, 11, 5
0, 1, 9, 17, 33, 4, 30
0, 1, 9, 17, 33, 4, 5
0, 1, 9, 17, 28, 24, 30
0, 1, 9, 17, 28, 24, 5
0, 1, 9, 17, 28, 31, 30
0, 1, 9, 17, 28, 31, 5
0, 1, 9, 17, 28, 11, 30
0, 1, 9, 17, 28, 11, 5
0, 1, 9, 17, 28, 4, 30
0, 1, 9, 17, 28, 4, 5
0, 1, 9, 17, 34, 24, 30
0, 1, 9, 17, 34, 24, 5
0, 1, 9, 17, 34, 31, 30
0, 1, 9, 17, 34, 31, 5
0, 1, 9, 17, 34, 11, 30
0, 1, 9, 17, 34, 11, 5
0, 1, 9, 17, 34, 4, 30
0, 1, 9, 17, 34, 4, 5
0, 1, 9, 17, 22, 24, 30
0, 1, 9, 17, 22, 24, 5
0, 1, 9, 17, 22, 31, 30
0, 1, 9, 17, 22, 31, 5
0, 1, 9, 17, 22, 11, 30
0, 1, 9, 17, 22, 11, 5
0, 1, 9, 17, 22, 4, 30
0, 1, 9, 17, 22, 4, 5
0, 1, 9, 17, 29, 24, 30
0, 1, 9, 17, 29, 24, 5
0, 1, 9, 17, 29, 31, 30
0, 1, 9, 17, 29, 31, 5
0, 1, 9, 17, 29, 11, 30
0, 1, 9, 17, 29, 11, 5
0, 1, 9, 17, 29, 4, 30
0, 1, 9, 17, 29, 4, 5
0, 1, 9, 16, 27, 24, 30
0, 1, 9, 16, 27, 24, 5
0, 1, 9, 16, 27, 31, 30
0, 1, 9, 16, 27, 31, 5
0, 1, 9, 16, 27, 11, 30
0, 1, 9, 16, 27, 11, 5
0, 1, 9, 16, 27, 4, 30
0, 1, 9, 16, 27, 4, 5
0, 1, 9, 16, 33, 24, 30
0, 1, 9, 16, 33, 24, 5
0, 1, 9, 16, 33, 31, 30
0, 1, 9, 16, 33, 31, 5
0, 1, 9, 16, 33, 11, 30
0, 1, 9, 16, 33, 11, 5
0, 1, 9, 16, 33, 4, 30
0, 1, 9, 16, 33, 4, 5
0, 1, 9, 16, 28, 24, 30
0, 1, 9, 16, 28, 24, 5
0, 1, 9, 16, 28, 31, 30
0, 1, 9, 16, 28, 31, 5
0, 1, 9, 16, 28, 11, 30
0, 1, 9, 16, 28, 11, 5
0, 1, 9, 16, 28, 4, 30
0, 1, 9, 16, 28, 4, 5
0, 1, 9, 16, 34, 24, 30
0, 1, 9, 16, 34, 24, 5
0, 1, 9, 16, 34, 31, 30
0, 1, 9, 16, 34, 31, 5
0, 1, 9, 16, 34, 11, 30
0, 1, 9, 16, 34, 11, 5
0, 1, 9, 16, 34, 4, 30
0, 1, 9, 16, 34, 4, 5
0, 1, 9, 16, 22, 24, 30
0, 1, 9, 16, 22, 24, 5
0, 1, 9, 16, 22, 31, 30
0, 1, 9, 16, 22, 31, 5
0, 1, 9, 16, 22, 11, 30
0, 1, 9, 16, 22, 11, 5
0, 1, 9, 16, 22, 4, 30
0, 1, 9, 16, 22, 4, 5
0, 1, 9, 16, 29, 24, 30
0, 1, 9, 16, 29, 24, 5
0, 1, 9, 16, 29, 31, 30
0, 1, 9, 16, 29, 31, 5
0, 1, 9, 16, 29, 11, 30
0, 1, 9, 16, 29, 11, 5
0, 1, 9, 16, 29, 4, 30
0, 1, 9, 16, 29, 4, 5
0, 1, 9, 23, 27, 24, 30
0, 1, 9, 23, 27, 24, 5
0, 1, 9, 23, 27, 31, 30
0, 1, 9, 23, 27, 31, 5
0, 1, 9, 23, 27, 11, 30
0, 1, 9, 23, 27, 11, 5
0, 1, 9, 23, 27, 4, 30
0, 1, 9, 23, 27, 4, 5
0, 1, 9, 23, 33, 24, 30
0, 1, 9, 23, 33, 24, 5
0, 1, 9, 23, 33, 31, 30
0, 1, 9, 23, 33, 31, 5
0, 1, 9, 23, 33, 11, 30
0, 1, 9, 23, 33, 11, 5
0, 1, 9, 23, 33, 4, 30
0, 1, 9, 23, 33, 4, 5
0, 1, 9, 23, 28, 24, 30
0, 1, 9, 23, 28, 24, 5
0, 1, 9, 23, 28, 31, 30
0, 1, 9, 23, 28, 31, 5
0, 1, 9, 23, 28, 11, 30
0, 1, 9, 23, 28, 11, 5
0, 1, 9, 23, 28, 4, 30
0, 1, 9, 23, 28, 4, 5
0, 1, 9, 23, 34, 24, 30
0, 1, 9, 23, 34, 24, 5
0, 1, 9, 23, 34, 31, 30
0, 1, 9, 23, 34, 31, 5
0, 1, 9, 23, 34, 11, 30
0, 1, 9, 23, 34, 11, 5
0, 1, 9, 23, 34, 4, 30
0, 1, 9, 23, 34, 4, 5
0, 1, 9, 23, 22, 24, 30
0, 1, 9, 23, 22, 24, 5
0, 1, 9, 23, 22, 31, 30
0, 1, 9, 23, 22, 31, 5
0, 1, 9, 23, 22, 11, 30
0, 1, 9, 23, 22, 11, 5
0, 1, 9, 23, 22, 4, 30
0, 1, 9, 23, 22, 4, 5
0, 1, 9, 23, 29, 24, 30
0, 1, 9, 23, 29, 24, 5
0, 1, 9, 23, 29, 31, 30
0, 1, 9, 23, 29, 31, 5
0, 1, 9, 23, 29, 11, 30
0, 1, 9, 23, 29, 11, 5
0, 1, 9, 23, 29, 4, 30
0, 1, 9, 23, 29, 4, 5
0, 1, 9, 35, 27, 24, 30
0, 1, 9, 35, 27, 24, 5
0, 1, 9, 35, 27, 31, 30
0, 1, 9, 35, 27, 31, 5
0, 1, 9, 35, 27, 11, 30
0, 1, 9, 35, 27, 11, 5
0, 1, 9, 35, 27, 4, 30
0, 1, 9, 35, 27, 4, 5
0, 1, 9, 35, 33, 24, 30
0, 1, 9, 35, 33, 24, 5
0, 1, 9, 35, 33, 31, 30
0, 1, 9, 35, 33, 31, 5
0, 1, 9, 35, 33, 11, 30
0, 1, 9, 35, 33, 11, 5
0, 1, 9, 35, 33, 4, 30
0, 1, 9, 35, 33, 4, 5
0, 1, 9, 35, 28, 24, 30
0, 1, 9, 35, 28, 24, 5
0, 1, 9, 35, 28, 31, 30
0, 1, 9, 35, 28, 31, 5
0, 1, 9, 35, 28, 11, 30
0, 1, 9, 35, 28, 11, 5
0, 1, 9, 35, 28, 4, 30
0, 1, 9, 35, 28, 4, 5
0, 1, 9, 35, 34, 24, 30
0, 1, 9, 35, 34, 24, 5
0, 1, 9, 35, 34, 31, 30
0, 1, 9, 35, 34, 31, 5
0, 1, 9, 35, 34, 11, 30
0, 1, 9, 35, 34, 11, 5
0, 1, 9, 35, 34, 4, 30
0, 1, 9, 35, 34, 4, 5
0, 1, 9, 35, 22, 24, 30
0, 1, 9, 35, 22, 24, 5
0, 1, 9, 35, 22, 31, 30
0, 1, 9, 35, 22, 31, 5
0, 1, 9, 35, 22, 11, 30
0, 1, 9, 35, 22, 11, 5
0, 1, 9, 35, 22, 4, 30
0, 1, 9, 35, 22, 4, 5
0, 1, 9, 35, 29, 24, 30
0, 1, 9, 35, 29, 24, 5
0, 1, 9, 35, 29, 31, 30
0, 1, 9, 35, 29, 31, 5
0, 1, 9, 35, 29, 11, 30
0, 1, 9, 35, 29, 11, 5
0, 1, 9, 35, 29, 4, 30
0, 1, 9, 35, 29, 4, 5
0, 1, 15, 3, 27, 24, 30
0, 1, 15, 3, 27, 24, 5
0, 1, 15, 3, 27, 31, 30
0, 1, 15, 3, 27, 31, 5
0, 1, 15, 3, 27, 11, 30
0, 1, 15, 3, 27, 11, 5
0, 1, 15, 3, 27, 4, 30
0, 1, 15, 3, 27, 4, 5
0, 1, 15, 3, 33, 24, 30
0, 1, 15, 3, 33, 24, 5
0, 1, 15, 3, 33, 31, 30
0, 1, 15, 3, 33, 31, 5
0, 1, 15, 3, 33, 11, 30
0, 1, 15, 3, 33, 11, 5
0, 1, 15, 3, 33, 4, 30
0, 1, 15, 3, 33, 4, 5
0, 1, 15, 3, 28, 24, 30
0, 1, 15, 3, 28, 24, 5
0, 1, 15, 3, 28, 31, 30
0, 1, 15, 3, 28, 31, 5
0, 1, 15, 3, 28, 11, 30
0, 1, 15, 3, 28, 11, 5
0, 1, 15, 3, 28, 4, 30
0, 1, 15, 3, 28, 4, 5
0, 1, 15, 3, 34, 24, 30
0, 1, 15, 3, 34, 24, 5
0, 1, 15, 3, 34, 31, 30
0, 1, 15, 3, 34, 31, 5
0, 1, 15, 3, 34, 11, 30
0, 1, 15, 3, 34, 11, 5
0, 1, 15, 3, 34, 4, 30
0, 1, 15, 3, 34, 4, 5
0, 1, 15, 3, 22, 24, 30
0, 1, 15, 3, 22, 24, 5
0, 1, 15, 3, 22, 31, 30
0, 1, 15, 3, 22, 31, 5
0, 1, 15, 3, 22, 11, 30
0, 1, 15, 3, 22, 11, 5
0, 1, 15, 3, 22, 4, 30
0, 1, 15, 3, 22, 4, 5
0, 1, 15, 3, 29, 24, 30
0, 1, 15, 3, 29, 24, 5
0, 1, 15, 3, 29, 31, 30
0, 1, 15, 3, 29, 31, 5
0, 1, 15, 3, 29, 11, 30
0, 1, 15, 3, 29, 11, 5
0, 1, 15, 3, 29, 4, 30
0, 1, 15, 3, 29, 4, 5
0, 1, 15, 10, 27, 24, 30
0, 1, 15, 10, 27, 24, 5
0, 1, 15, 10, 27, 31, 30
0, 1, 15, 10, 27, 31, 5
0, 1, 15, 10, 27, 11, 30
0, 1, 15, 10, 27, 11, 5
0, 1, 15, 10, 27, 4, 30
0, 1, 15, 10, 27, 4, 5
0, 1, 15, 10, 33, 24, 30
0, 1, 15, 10, 33, 24, 5
0, 1, 15, 10, 33, 31, 30
0, 1, 15, 10, 33, 31, 5
0, 1, 15, 10, 33, 11, 30
0, 1, 15, 10, 33, 11, 5
0, 1, 15, 10, 33, 4, 30
0, 1, 15, 10, 33, 4, 5
0, 1, 15, 10, 28, 24, 30
0, 1, 15, 10, 28, 24, 5
0, 1, 15, 10, 28, 31, 30
0, 1, 15, 10, 28, 31, 5
0, 1, 15, 10, 28, 11, 30
0, 1, 15, 10, 28, 11, 5
0, 1, 15, 10, 28, 4, 30
0, 1, 15, 10, 28, 4, 5
0, 1, 15, 10, 34, 24, 30
0, 1, 15, 10, 34, 24, 5
0, 1, 15, 10, 34, 31, 30
0, 1, 15, 10, 34, 31, 5
0, 1, 15, 10, 34, 11, 30
0, 1, 15, 10, 34, 11, 5
0, 1, 15, 10, 34, 4, 30
0, 1, 15, 10, 34, 4, 5
0, 1, 15, 10, 22, 24, 30
0, 1, 15, 10, 22, 24, 5
0, 1, 15, 10, 22, 31, 30
0, 1, 15, 10, 22, 31, 5
0, 1, 15, 10, 22, 11, 30
0, 1, 15, 10, 22, 11, 5
0, 1, 15, 10, 22, 4, 30
0, 1, 15, 10, 22, 4, 5
0, 1, 15, 10, 29, 24, 30
0, 1, 15, 10, 29, 24, 5
0, 1, 15, 10, 29, 31, 30
0, 1, 15, 10, 29, 31, 5
0, 1, 15, 10, 29, 11, 30
0, 1, 15, 10, 29, 11, 5
0, 1, 15, 10, 29, 4, 30
0, 1, 15, 10, 29, 4, 5
0, 1, 15, 17, 27, 24, 30
0, 1, 15, 17, 27, 24, 5
0, 1, 15, 17, 27, 31, 30
0, 1, 15, 17, 27, 31, 5
0, 1, 15, 17, 27, 11, 30
0, 1, 15, 17, 27, 11, 5
0, 1, 15, 17, 27, 4, 30
0, 1, 15, 17, 27, 4, 5
0, 1, 15, 17, 33, 24, 30
0, 1, 15, 17, 33, 24, 5
0, 1, 15, 17, 33, 31, 30
0, 1, 15, 17, 33, 31, 5
0, 1, 15, 17, 33, 11, 30
0, 1, 15, 17, 33, 11, 5
0, 1, 15, 17, 33, 4, 30
0, 1, 15, 17, 33, 4, 5
0, 1, 15, 17, 28, 24, 30
0, 1, 15, 17, 28, 24, 5
0, 1, 15, 17, 28, 31, 30
0, 1, 15, 17, 28, 31, 5
0, 1, 15, 17, 28, 11, 30
0, 1, 15, 17, 28, 11, 5
0, 1, 15, 17, 28, 4, 30
0, 1, 15, 17, 28, 4, 5
0, 1, 15, 17, 34, 24, 30
0, 1, 15, 17, 34, 24, 5
0, 1, 15, 17, 34, 31, 30
0, 1, 15, 17, 34, 31, 5
0, 1, 15, 17, 34, 11, 30
0, 1, 15, 17, 34, 11, 5
0, 1, 15, 17, 34, 4, 30
0, 1, 15, 17, 34, 4, 5
0, 1, 15, 17, 22, 24, 30
0, 1, 15, 17, 22, 24, 5
0, 1, 15, 17, 22, 31, 30
0, 1, 15, 17, 22, 31, 5
0, 1, 15, 17, 22, 11, 30
0, 1, 15, 17, 22, 11, 5
0, 1, 15, 17, 22, 4, 30
0, 1, 15, 17, 22, 4, 5
0, 1, 15, 17, 29, 24, 30
0, 1, 15, 17, 29, 24, 5
0, 1, 15, 17, 29, 31, 30
0, 1, 15, 17, 29, 31, 5
0, 1, 15, 17, 29, 11, 30
0, 1, 15, 17, 29, 11, 5
0, 1, 15, 17, 29, 4, 30
0, 1, 15, 17, 29, 4, 5
0, 1, 15, 16, 27, 24, 30
0, 1, 15, 16, 27, 24, 5
0, 1, 15, 16, 27, 31, 30
0, 1, 15, 16, 27, 31, 5
0, 1, 15, 16, 27, 11, 30
0, 1, 15, 16, 27, 11, 5
0, 1, 15, 16, 27, 4, 30
0, 1, 15, 16, 27, 4, 5
0, 1, 15, 16, 33, 24, 30
0, 1, 15, 16, 33, 24, 5
0, 1, 15, 16, 33, 31, 30
0, 1, 15, 16, 33, 31, 5
0, 1, 15, 16, 33, 11, 30
0, 1, 15, 16, 33, 11, 5
0, 1, 15, 16, 33, 4, 30
0, 1, 15, 16, 33, 4, 5
0, 1, 15, 16, 28, 24, 30
0, 1, 15, 16, 28, 24, 5
0, 1, 15, 16, 28, 31, 30
0, 1, 15, 16, 28, 31, 5
0, 1, 15, 16, 28, 11, 30
0, 1, 15, 16, 28, 11, 5
0, 1, 15, 16, 28, 4, 30
0, 1, 15, 16, 28, 4, 5
0, 1, 15, 16, 34, 24, 30
0, 1, 15, 16, 34, 24, 5
0, 1, 15, 16, 34, 31, 30
0, 1, 15, 16, 34, 31, 5
0, 1, 15, 16, 34, 11, 30
0, 1, 15, 16, 34, 11, 5
0, 1, 15, 16, 34, 4, 30
0, 1, 15, 16, 34, 4, 5
0, 1, 15, 16, 22, 24, 30
0, 1, 15, 16, 22, 24, 5
0, 1, 15, 16, 22, 31, 30
0, 1, 15, 16, 22, 31, 5
0, 1, 15, 16, 22, 11, 30
0, 1, 15, 16, 22, 11, 5
0, 1, 15, 16, 22, 4, 30
0, 1, 15, 16, 22, 4, 5
0, 1, 15, 16, 29, 24, 30
0, 1, 15, 16, 29, 24, 5
0, 1, 15, 16, 29, 31, 30
0, 1, 15, 16, 29, 31, 5
0, 1, 15, 16, 29, 11, 30
0, 1, 15, 16, 29, 11, 5
0, 1, 15, 16, 29, 4, 30
0, 1, 15, 16, 29, 4, 5
0, 1, 15, 23, 27, 24, 30
0, 1, 15, 23, 27, 24, 5
0, 1, 15, 23, 27, 31, 30
0, 1, 15, 23, 27, 31, 5
0, 1, 15, 23, 27, 11, 30
0, 1, 15, 23, 27, 11, 5
0, 1, 15, 23, 27, 4, 30
0, 1, 15, 23, 27, 4, 5
0, 1, 15, 23, 33, 24, 30
0, 1, 15, 23, 33, 24, 5
0, 1, 15, 23, 33, 31, 30
0, 1, 15, 23, 33, 31, 5
0, 1, 15, 23, 33, 11, 30
0, 1, 15, 23, 33, 11, 5
0, 1, 15, 23, 33, 4, 30
0, 1, 15, 23, 33, 4, 5
0, 1, 15, 23, 28, 24, 30
0, 1, 15, 23, 28, 24, 5
0, 1, 15, 23, 28, 31, 30
0, 1, 15, 23, 28, 31, 5
0, 1, 15, 23, 28, 11, 30
0, 1, 15, 23, 28, 11, 5
0, 1, 15, 23, 28, 4, 30
0, 1, 15, 23, 28, 4, 5
0, 1, 15, 23, 34, 24, 30
0, 1, 15, 23, 34, 24, 5
0, 1, 15, 23, 34, 31, 30
0, 1, 15, 23, 34, 31, 5
0, 1, 15, 23, 34, 11, 30
0, 1, 15, 23, 34, 11, 5
0, 1, 15, 23, 34, 4, 30
0, 1, 15, 23, 34, 4, 5
0, 1, 15, 23, 22, 24, 30
0, 1, 15, 23, 22, 24, 5
0, 1, 15, 23, 22, 31, 30
0, 1, 15, 23, 22, 31, 5
0, 1, 15, 23, 22, 11, 30
0, 1, 15, 23, 22, 11, 5
0, 1, 15, 23, 22, 4, 30
0, 1, 15, 23, 22, 4, 5
0, 1, 15, 23, 29, 24, 30
0, 1, 15, 23, 29, 24, 5
0, 1, 15, 23, 29, 31, 30
0, 1, 15, 23, 29, 31, 5
0, 1, 15, 23, 29, 11, 30
0, 1, 15, 23, 29, 11, 5
0, 1, 15, 23, 29, 4, 30
0, 1, 15, 23, 29, 4, 5
